repo_name,language,clone_url,github_id
dromara/mendmix-cloud,java,https://github.com/dromara/mendmix-cloud.git,94599249
summitt/Nope-Proxy,java,https://github.com/summitt/Nope-Proxy.git,94599898
refactorfirst/RefactorFirst,java,https://github.com/refactorfirst/RefactorFirst.git,94599912
grpc-ecosystem/grpc-spring,java,https://github.com/grpc-ecosystem/grpc-spring.git,94600534
TongchengOpenSource/smart-doc,java,https://github.com/TongchengOpenSource/smart-doc.git,94601099
benfry/processing4,java,https://github.com/benfry/processing4.git,94601219
dromara/x-file-storage,java,https://github.com/dromara/x-file-storage.git,94601221
LGH1996/TapClick,java,https://github.com/LGH1996/TapClick.git,94601225
Minecraft-Transit-Railway/Minecraft-Transit-Railway,java,https://github.com/Minecraft-Transit-Railway/Minecraft-Transit-Railway.git,94601547
yuliskov/SmartTube,java,https://github.com/yuliskov/SmartTube.git,94602012
apache/incubator-kie-kogito-runtimes,java,https://github.com/apache/incubator-kie-kogito-runtimes.git,94602474
apache/incubator-seata-samples,java,https://github.com/apache/incubator-seata-samples.git,94674220
AdguardTeam/ContentBlocker,java,https://github.com/AdguardTeam/ContentBlocker.git,94674364
jjazzboss/JJazzLab,java,https://github.com/jjazzboss/JJazzLab.git,94675354
apache/incubator-seata,java,https://github.com/apache/incubator-seata.git,94675594
Suwayomi/Suwayomi-Server,java,https://github.com/Suwayomi/Suwayomi-Server.git,94702125
aws/serverless-java-container,java,https://github.com/aws/serverless-java-container.git,94705755
itext/itext-java,java,https://github.com/itext/itext-java.git,94736241
OpenBAS-Platform/openbas,java,https://github.com/OpenBAS-Platform/openbas.git,94742988
apache/flink-cdc,java,https://github.com/apache/flink-cdc.git,94746486
junixapp/XPopup,java,https://github.com/junixapp/XPopup.git,94876301
SkinsRestorer/SkinsRestorer,java,https://github.com/SkinsRestorer/SkinsRestorer.git,94877499
wells2333/sg-exam,java,https://github.com/wells2333/sg-exam.git,94952423
hyperledger/web3j,java,https://github.com/hyperledger/web3j.git,94953580
qiurunze123/miaosha,java,https://github.com/qiurunze123/miaosha.git,94955135
eclipse-jkube/jkube,java,https://github.com/eclipse-jkube/jkube.git,95048193
yudaocode/SpringBoot-Labs,java,https://github.com/yudaocode/SpringBoot-Labs.git,95052225
camunda/camunda,java,https://github.com/camunda/camunda.git,95076176
Qihoo360/hbox,java,https://github.com/Qihoo360/hbox.git,95082475
ReactVision/viro,java,https://github.com/ReactVision/viro.git,95084074
jeecgboot/JeecgBoot,java,https://github.com/jeecgboot/JeecgBoot.git,95098919
opensolon/solon,java,https://github.com/opensolon/solon.git,95098986
dtinit/data-transfer-project,java,https://github.com/dtinit/data-transfer-project.git,95102891
dromara/skyeye,java,https://github.com/dromara/skyeye.git,95163090
buildfarm/buildfarm,java,https://github.com/buildfarm/buildfarm.git,95191279
janheinrichmerker/material-intro,java,https://github.com/janheinrichmerker/material-intro.git,95200483
CaffeineMC/sodium,java,https://github.com/CaffeineMC/sodium.git,95209833
tomsun28/surpass,java,https://github.com/tomsun28/surpass.git,95216995
hyperledger-web3j/web3j,java,https://github.com/hyperledger-web3j/web3j.git,95218139
binarywang/WxJava,java,https://github.com/binarywang/WxJava.git,95218193
TrianguloY/URLCheck,java,https://github.com/TrianguloY/URLCheck.git,95227930
timestored/qstudio,java,https://github.com/timestored/qstudio.git,95229646
CommandAPI/CommandAPI,java,https://github.com/CommandAPI/CommandAPI.git,95235096
eclipse-milo/milo,java,https://github.com/eclipse-milo/milo.git,95237309
ywl5320/wlmedia,java,https://github.com/ywl5320/wlmedia.git,95246688
eclipse-jifa/jifa,java,https://github.com/eclipse-jifa/jifa.git,95250969
CaffeineMC/lithium,java,https://github.com/CaffeineMC/lithium.git,95261352
Jaspersoft/jasperreports,java,https://github.com/Jaspersoft/jasperreports.git,95294044
apache/streampark,java,https://github.com/apache/streampark.git,95297412
dromara/Omega-AI,java,https://github.com/dromara/Omega-AI.git,95309980
LFDT-web3j/web3j,java,https://github.com/LFDT-web3j/web3j.git,95328256
spring-projects/spring-tools,java,https://github.com/spring-projects/spring-tools.git,95336220
soywiz-archive/jtransc,java,https://github.com/soywiz-archive/jtransc.git,95367120
bolo-blog/bolo-solo,java,https://github.com/bolo-blog/bolo-solo.git,95377214
jimichan/mynlp,java,https://github.com/jimichan/mynlp.git,95440981
tabby-sec/tabby,java,https://github.com/tabby-sec/tabby.git,95451822
javapackager/JavaPackager,java,https://github.com/javapackager/JavaPackager.git,95455211
AbrahamCaiJin/CommonUtilLibrary,java,https://github.com/AbrahamCaiJin/CommonUtilLibrary.git,95460367
Rz-C/Mohist,java,https://github.com/Rz-C/Mohist.git,95464222
Hakky54/ayza,java,https://github.com/Hakky54/ayza.git,95470683
OpenAEV-Platform/openaev,java,https://github.com/OpenAEV-Platform/openaev.git,95477661
PaperMC/adventure,java,https://github.com/PaperMC/adventure.git,95514615
spring-attic/spring-fu,java,https://github.com/spring-attic/spring-fu.git,95557277
CelestialArtistry/Tenet,java,https://github.com/CelestialArtistry/Tenet.git,95572212
FabricMC/fabric-api,java,https://github.com/FabricMC/fabric-api.git,95574584
Teneted/Tenet,java,https://github.com/Teneted/Tenet.git,95577666
dromara/surpass,java,https://github.com/dromara/surpass.git,95601151
TDuckCloud/tduck-survey-form,java,https://github.com/TDuckCloud/tduck-survey-form.git,95601237
yuchuangu85/Launcher3,java,https://github.com/yuchuangu85/Launcher3.git,95614741
apache/hugegraph,java,https://github.com/apache/hugegraph.git,95645289
fandreuz/TUI-ConsoleLauncher,java,https://github.com/fandreuz/TUI-ConsoleLauncher.git,95645292
multi-os-engine/multi-os-engine,java,https://github.com/multi-os-engine/multi-os-engine.git,95664689
besu-eth/besu,java,https://github.com/besu-eth/besu.git,95664746
eclipse-openvsx/openvsx,java,https://github.com/eclipse-openvsx/openvsx.git,95676690
oculix-org/SikuliX1,java,https://github.com/oculix-org/SikuliX1.git,95706254
apache/casbin-jcasbin,java,https://github.com/apache/casbin-jcasbin.git,95735197
nordicsemi/Android-BLE-Library,java,https://github.com/nordicsemi/Android-BLE-Library.git,95744167
