repo_name,language,commit_sha,file_path,fixture_name,fixture_type,start_line,end_line,loc,framework,num_mocks,scope,cyclomatic_complexity,max_nesting_depth,num_parameters,num_objects_instantiated,num_external_calls,num_comment_lines,comment_density,has_teardown_pair,fixture_type_kind,github_url,agent_type,commit_kind,commit_type,raw_source,commit_date,repo_age_at_commit_years
cloud-cv/evalai,javascript,b4ba65784d8f6d202db6084d2917ce5f0ca2bd42,frontend/tests/controllers-test/challengeHostTeamsCtrl.test.js,<anonymous>_337,before_each,338,358,20,,0,per_test,2,2,1,0,0,0,0.0,0,setup,https://github.com/cloud-cv/evalai/blob/b4ba65784d8f6d202db6084d2917ce5f0ca2bd42/frontend/tests/controllers-test/challengeHostTeamsCtrl.test.js#L338-L358,human_pre2022,human,,"beforeEach(function () {
            spyOn(vm, 'startLoader');
            spyOn(vm, 'stopLoader');
            spyOn(angular, 'element');
            spyOn($rootScope, 'notify');
            vm.team.name = ""team_name"";
            vm.team.url = ""https://team.url"";

            utilities.sendRequest = function (parameters) {
                if (success) {
                    parameters.callback.onSuccess({
                        data: successResponse,
                        status: 200
                    });
                } else {
                    parameters.callback.onError({
                        data: errorResponse
                    });
                }
            };
        })",2020-12-30,4.191649555099247
cloud-cv/evalai,javascript,b4ba65784d8f6d202db6084d2917ce5f0ca2bd42,frontend/tests/controllers-test/challengeHostTeamsCtrl.test.js,<anonymous>_409,before_each,410,415,6,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/cloud-cv/evalai/blob/b4ba65784d8f6d202db6084d2917ce5f0ca2bd42/frontend/tests/controllers-test/challengeHostTeamsCtrl.test.js#L410-L415,human_pre2022,human,,"beforeEach(function () {
            spyOn($mdDialog, 'show').and.callFake(function () {
                var deferred = $injector.get('$q').defer();
                return deferred.promise;
            });
        })",2020-12-30,4.191649555099247
cloud-cv/evalai,javascript,b4ba65784d8f6d202db6084d2917ce5f0ca2bd42,frontend/tests/controllers-test/contactUsCtrl.test.js,<anonymous>_41,before_each,42,55,14,,0,per_test,2,2,1,0,0,0,0.0,0,setup,https://github.com/cloud-cv/evalai/blob/b4ba65784d8f6d202db6084d2917ce5f0ca2bd42/frontend/tests/controllers-test/contactUsCtrl.test.js#L42-L55,human_pre2022,human,,"beforeEach(function (){
            utilities.sendRequest = function (parameters) {
                if (success) {
                    parameters.callback.onSuccess({
                        data: successResponse,
                        status: 200
                    });
                } else {
                    parameters.callback.onError({
                        data: errorResponse
                    });
                }
            };
        })",2020-12-30,4.191649555099247
cloud-cv/evalai,javascript,b4ba65784d8f6d202db6084d2917ce5f0ca2bd42,frontend/tests/controllers-test/contactUsCtrl.test.js,<anonymous>_79,before_each,80,104,24,,0,per_test,3,3,1,0,0,0,0.0,0,setup,https://github.com/cloud-cv/evalai/blob/b4ba65784d8f6d202db6084d2917ce5f0ca2bd42/frontend/tests/controllers-test/contactUsCtrl.test.js#L80-L104,human_pre2022,human,,"beforeEach(function () {
            spyOn($rootScope, 'notify');
            spyOn(vm, 'startLoader');
            spyOn(vm, 'stopLoader');
            spyOn($state, 'go');

            utilities.sendRequest = function (parameters) {
                if (success) {
                    parameters.callback.onSuccess({
                        data: successResponse,
                        status: 201
                    });
                } else if (success == null){
                    parameters.callback.onError({
                        data: null,
                        status: 400
                    });
                } else {
                    parameters.callback.onError({
                        data: tryClauseResponse,
                        status: 400
                    });
                }
            };
        })",2020-12-30,4.191649555099247
cloud-cv/evalai,javascript,b4ba65784d8f6d202db6084d2917ce5f0ca2bd42,frontend/tests/controllers-test/dashCtrl.test.js,<anonymous>_3,before_each,4,4,1,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/cloud-cv/evalai/blob/b4ba65784d8f6d202db6084d2917ce5f0ca2bd42/frontend/tests/controllers-test/dashCtrl.test.js#L4-L4,human_pre2022,human,,beforeEach(angular.mock.module('evalai')),2020-12-30,4.191649555099247
cloud-cv/evalai,javascript,b4ba65784d8f6d202db6084d2917ce5f0ca2bd42,frontend/tests/controllers-test/dashCtrl.test.js,<anonymous>_276,before_each,277,279,3,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/cloud-cv/evalai/blob/b4ba65784d8f6d202db6084d2917ce5f0ca2bd42/frontend/tests/controllers-test/dashCtrl.test.js#L277-L279,human_pre2022,human,,"beforeEach(function () {
            spyOn($state, 'go');
        })",2020-12-30,4.191649555099247
cloud-cv/evalai,javascript,b4ba65784d8f6d202db6084d2917ce5f0ca2bd42,frontend/tests/controllers-test/hostedChallengeCtrl.test.js,<anonymous>_7,before_each,8,18,10,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/cloud-cv/evalai/blob/b4ba65784d8f6d202db6084d2917ce5f0ca2bd42/frontend/tests/controllers-test/hostedChallengeCtrl.test.js#L8-L18,human_pre2022,human,,"beforeEach(inject(function (_$controller_, _$rootScope_, _utilities_,) {
        $controller = _$controller_;
        $rootScope = _$rootScope_;
        utilities = _utilities_;

        $scope = $rootScope.$new();
        createController = function () {
            return $controller('HostedChallengesCtrl', {$scope: $scope});
        };
        vm = $controller('HostedChallengesCtrl', { $scope: $scope });
    }))",2020-12-30,4.191649555099247
cloud-cv/evalai,javascript,b4ba65784d8f6d202db6084d2917ce5f0ca2bd42,frontend/tests/controllers-test/mainCtrl.test.js,<anonymous>_59,before_each,60,78,18,,0,per_test,2,2,1,0,0,0,0.0,0,setup,https://github.com/cloud-cv/evalai/blob/b4ba65784d8f6d202db6084d2917ce5f0ca2bd42/frontend/tests/controllers-test/mainCtrl.test.js#L60-L78,human_pre2022,human,,"beforeEach(function () {
            spyOn($state, 'go');
            spyOn(utilities, 'resetStorage');
            utilities.storeData('userKey', 'encrypted key');

            utilities.sendRequest = function (parameters) {
                if (success) {
                    parameters.callback.onSuccess({
                        data: successResponse,
                        status: 200
                    });
                } else {
                    parameters.callback.onError({
                        data: errorResponse,
                        status: 401
                    });
                }
            };
        })",2020-12-30,4.191649555099247
cloud-cv/evalai,javascript,b4ba65784d8f6d202db6084d2917ce5f0ca2bd42,frontend/tests/controllers-test/teamsCtrl.test.js,<anonymous>_423,before_each,424,442,18,,0,per_test,2,2,1,0,0,0,0.0,0,setup,https://github.com/cloud-cv/evalai/blob/b4ba65784d8f6d202db6084d2917ce5f0ca2bd42/frontend/tests/controllers-test/teamsCtrl.test.js#L424-L442,human_pre2022,human,,"beforeEach(function () {
            spyOn(vm, 'stopLoader');
            spyOn($rootScope, 'notify');
            spyOn($mdDialog, 'hide');
            vm.team.name = ""Team Name"";
            vm.team.url = ""https://team.url"";

            utilities.sendRequest = function (parameters) {
                if (success) {
                    parameters.callback.onSuccess({
                        data: successResponse
                    });
                } else {
                    parameters.callback.onError({
                        data: errorResponse
                    });
                }
            };
        })",2020-12-30,4.191649555099247
cloud-cv/evalai,javascript,b4ba65784d8f6d202db6084d2917ce5f0ca2bd42,frontend/tests/controllers-test/updateProfileCtrl.test.js,<anonymous>_7,before_each,8,16,8,,0,per_test,1,1,4,0,0,0,0.0,0,setup,https://github.com/cloud-cv/evalai/blob/b4ba65784d8f6d202db6084d2917ce5f0ca2bd42/frontend/tests/controllers-test/updateProfileCtrl.test.js#L8-L16,human_pre2022,human,,"beforeEach(inject(function (_$controller_, _$rootScope_, _utilities_, _$state_,) {
        $controller = _$controller_;
        $rootScope = _$rootScope_;
        utilities = _utilities_;
        $state =_$state_;

        $scope = $rootScope.$new();
        vm = $controller('updateProfileCtrl', {$scope: $scope});
    }))",2020-12-30,4.191649555099247
cloud-cv/evalai,javascript,b4ba65784d8f6d202db6084d2917ce5f0ca2bd42,frontend/tests/controllers-test/webCtrl.test.js,<anonymous>_3,before_each,4,4,1,,0,per_test,1,1,0,0,0,0,0.0,0,setup,https://github.com/cloud-cv/evalai/blob/b4ba65784d8f6d202db6084d2917ce5f0ca2bd42/frontend/tests/controllers-test/webCtrl.test.js#L4-L4,human_pre2022,human,,beforeEach(angular.mock.module('evalai')),2020-12-30,4.191649555099247
ansible/awx,javascript,b857fb507409199b6a596a3cd63c1bae439f8826,awx/ui_next/src/api/models/Users.test.jsx,<anonymous>_10,after_each,11,13,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/ansible/awx/blob/b857fb507409199b6a596a3cd63c1bae439f8826/awx/ui_next/src/api/models/Users.test.jsx#L11-L13,human_pre2022,human,,"afterEach(() => {
    jest.clearAllMocks();
  })",2020-12-29,3.619438740588638
ansible/awx,javascript,b857fb507409199b6a596a3cd63c1bae439f8826,awx/ui_next/src/components/AdHocCommands/AdHocCommands.test.jsx,<anonymous>_34,before_each,35,54,20,,0,per_test,1,1,0,0,0,0,0.0,1,setup,https://github.com/ansible/awx/blob/b857fb507409199b6a596a3cd63c1bae439f8826/awx/ui_next/src/components/AdHocCommands/AdHocCommands.test.jsx#L35-L54,human_pre2022,human,,"beforeEach(() => {
    InventoriesAPI.readAdHocOptions.mockResolvedValue({
      data: {
        actions: {
          GET: {
            module_name: {
              choices: [
                ['command', 'command'],
                ['shell', 'shell'],
              ],
            },
          },
          POST: {},
        },
      },
    });
    CredentialTypesAPI.read.mockResolvedValue({
      data: { count: 1, results: [{ id: 1, name: 'cred' }] },
    });
  })",2020-12-29,3.619438740588638
ansible/awx,javascript,b857fb507409199b6a596a3cd63c1bae439f8826,awx/ui_next/src/components/AdHocCommands/AdHocCredentialStep.test.jsx,<anonymous>_36,after_each,37,40,4,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/ansible/awx/blob/b857fb507409199b6a596a3cd63c1bae439f8826/awx/ui_next/src/components/AdHocCommands/AdHocCredentialStep.test.jsx#L37-L40,human_pre2022,human,,"afterEach(() => {
    jest.clearAllMocks();
    wrapper.unmount();
  })",2020-12-29,3.619438740588638
ansible/awx,javascript,b857fb507409199b6a596a3cd63c1bae439f8826,awx/ui_next/src/components/InstanceToggle/InstanceToggle.test.jsx,<anonymous>_39,after_each,40,42,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/ansible/awx/blob/b857fb507409199b6a596a3cd63c1bae439f8826/awx/ui_next/src/components/InstanceToggle/InstanceToggle.test.jsx#L40-L42,human_pre2022,human,,"afterEach(() => {
    jest.clearAllMocks();
  })",2020-12-29,3.619438740588638
ansible/awx,javascript,b857fb507409199b6a596a3cd63c1bae439f8826,awx/ui_next/src/components/JobList/JobListCancelButton.test.jsx,<anonymous>_7,after_each,8,10,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/ansible/awx/blob/b857fb507409199b6a596a3cd63c1bae439f8826/awx/ui_next/src/components/JobList/JobListCancelButton.test.jsx#L8-L10,human_pre2022,human,,"afterEach(() => {
    wrapper.unmount();
  })",2020-12-29,3.619438740588638
ansible/awx,javascript,b857fb507409199b6a596a3cd63c1bae439f8826,awx/ui_next/src/components/Lookup/MultiCredentialsLookup.test.jsx,<anonymous>_104,after_each,105,108,4,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/ansible/awx/blob/b857fb507409199b6a596a3cd63c1bae439f8826/awx/ui_next/src/components/Lookup/MultiCredentialsLookup.test.jsx#L105-L108,human_pre2022,human,,"afterEach(() => {
    jest.clearAllMocks();
    wrapper.unmount();
  })",2020-12-29,3.619438740588638
ansible/awx,javascript,b857fb507409199b6a596a3cd63c1bae439f8826,awx/ui_next/src/components/NotificationList/NotificationList.test.jsx,<anonymous>_85,after_each,86,88,3,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/ansible/awx/blob/b857fb507409199b6a596a3cd63c1bae439f8826/awx/ui_next/src/components/NotificationList/NotificationList.test.jsx#L86-L88,human_pre2022,human,,"afterEach(() => {
    wrapper.unmount();
  })",2020-12-29,3.619438740588638
ansible/awx,javascript,b857fb507409199b6a596a3cd63c1bae439f8826,awx/ui_next/src/components/PromptDetail/PromptDetail.test.jsx,<anonymous>_55,after_all,56,58,3,,0,per_class,1,1,0,0,0,0,0.0,0,teardown,https://github.com/ansible/awx/blob/b857fb507409199b6a596a3cd63c1bae439f8826/awx/ui_next/src/components/PromptDetail/PromptDetail.test.jsx#L56-L58,human_pre2022,human,,"afterAll(() => {
      wrapper.unmount();
    })",2020-12-29,3.619438740588638
ansible/awx,javascript,b857fb507409199b6a596a3cd63c1bae439f8826,awx/ui_next/src/components/PromptDetail/PromptDetail.test.jsx,<anonymous>_109,before_all,110,112,3,,0,per_class,1,1,0,0,0,0,0.0,1,setup,https://github.com/ansible/awx/blob/b857fb507409199b6a596a3cd63c1bae439f8826/awx/ui_next/src/components/PromptDetail/PromptDetail.test.jsx#L110-L112,human_pre2022,human,,"beforeAll(() => {
      wrapper = mountWithContexts(<PromptDetail resource={mockTemplate} />);
    })",2020-12-29,3.619438740588638
ansible/awx,javascript,b857fb507409199b6a596a3cd63c1bae439f8826,awx/ui_next/src/components/PromptDetail/PromptDetail.test.jsx,<anonymous>_176,after_all,177,179,3,,0,per_class,1,1,0,0,0,0,0.0,0,teardown,https://github.com/ansible/awx/blob/b857fb507409199b6a596a3cd63c1bae439f8826/awx/ui_next/src/components/PromptDetail/PromptDetail.test.jsx#L177-L179,human_pre2022,human,,"afterAll(() => {
      wrapper.unmount();
    })",2020-12-29,3.619438740588638
ansible/awx,javascript,b857fb507409199b6a596a3cd63c1bae439f8826,awx/ui_next/src/components/PromptDetail/PromptWFJobTemplateDetail.test.jsx,<anonymous>_19,after_all,20,22,3,,0,per_class,1,1,0,0,0,0,0.0,0,teardown,https://github.com/ansible/awx/blob/b857fb507409199b6a596a3cd63c1bae439f8826/awx/ui_next/src/components/PromptDetail/PromptWFJobTemplateDetail.test.jsx#L20-L22,human_pre2022,human,,"afterAll(() => {
    wrapper.unmount();
  })",2020-12-29,3.619438740588638
ansible/awx,javascript,b857fb507409199b6a596a3cd63c1bae439f8826,awx/ui_next/src/components/ResourceAccessList/ResourceAccessList.test.jsx,<anonymous>_100,after_each,101,104,4,,0,per_test,1,1,0,0,0,0,0.0,0,teardown,https://github.com/ansible/awx/blob/b857fb507409199b6a596a3cd63c1bae439f8826/awx/ui_next/src/components/ResourceAccessList/ResourceAccessList.test.jsx#L101-L104,human_pre2022,human,,"afterEach(() => {
    wrapper.unmount();
    jest.clearAllMocks();
  })",2020-12-29,3.619438740588638
ansible/awx,javascript,b857fb507409199b6a596a3cd63c1bae439f8826,awx/ui_next/src/components/Schedule/ScheduleAdd/ScheduleAdd.test.jsx,<anonymous>_31,before_all,32,39,8,,0,per_class,1,1,0,0,0,0,0.0,0,setup,https://github.com/ansible/awx/blob/b857fb507409199b6a596a3cd63c1bae439f8826/awx/ui_next/src/components/Schedule/ScheduleAdd/ScheduleAdd.test.jsx#L32-L39,human_pre2022,human,,"beforeAll(async () => {
    await act(async () => {
      wrapper = mountWithContexts(
        <ScheduleAdd createSchedule={createSchedule} />
      );
    });
    await waitForElement(wrapper, 'ContentLoading', el => el.length === 0);
  })",2020-12-29,3.619438740588638
