repo_name,language,fixture_count,commit_count_with_fixtures,first_fixture_commit,last_fixture_commit,clone_url,agent_commits_touching_tests,rejected_mixed_test_diff,accepted,created_at,topics,stars,forks,num_contributors,agent_adoption_intensity
JoshuaC215/agent-service-toolkit,python,2,1,461dfd8e7f0e38ff9b7376772e009b3ec3b955cb,461dfd8e7f0e38ff9b7376772e009b3ec3b955cb,https://github.com/JoshuaC215/agent-service-toolkit.git,12,8,4,2024-08-04T11:13:44,"[""agents"", ""langgraph"", ""streamlit""]",4415,751,38,consistent
JefferyHcool/BiliNote,python,6,4,58d992f28faf0bdeeea07f0f9fdbeee21eab472a,bebf2e8c6142e195a2b8a01525c4c7ba3cf993f8,https://github.com/JefferyHcool/BiliNote.git,6,1,5,2025-04-13T09:41:22,[],7039,900,18,limited
Jesseovo/last30days-skill-cn,python,0,0,,,https://github.com/Jesseovo/last30days-skill-cn.git,0,0,0,2026-03-31T08:13:20,"[""claude-code"", ""openclaw"", ""openclaw-skills"", ""rednotebook"", ""research"", ""tiktok"", ""web-search""]",1292,153,8,no_commits
K-Dense-AI/claude-scientific-writer,python,0,0,,,https://github.com/K-Dense-AI/claude-scientific-writer.git,3,1,2,2025-10-27T06:52:45,"[""ai-agents"", ""anthropic"", ""claude"", ""skills"", ""tools"", ""writer""]",2153,257,8,limited
Lazarus-AI/clearwing,python,7,3,48d28bb960acb1298c30030dd73b4a7e985c5ef8,d3dae1569a33ce1a5515c1c1b5794fe3f5c3a3c5,https://github.com/Lazarus-AI/clearwing.git,42,19,23,2026-04-14T08:00:22,[],1046,155,16,pervasive
Intelligent-Internet/ii-agent,python,0,0,,,https://github.com/Intelligent-Internet/ii-agent.git,4,4,0,2025-04-07T05:45:48,"[""agent"", ""agentic-ai"", ""ai"", ""ai-agent"", ""ai-agent-framework"", ""llm"", ""manus""]",3321,499,9,limited
HKUDS/nanobot,python,4,3,df89bd2dfa25898d08777b8f5bfd3f39793cb434,a6b059d37924059eef322261fcaa8340a6528fa4,https://github.com/HKUDS/nanobot.git,123,60,61,2026-02-01T07:16:15,"[""agent-framework"", ""ai-agent"", ""ai-agents"", ""chatbot"", ""chatops"", ""discord-bot"", ""llm-agents"", ""llms"", ""local-llm"", ""mcp"", ""model-context-protocol"", ""multi-agent"", ""openai-compatible"", ""openclaw"", ""personal-ai-assistant"", ""python"", ""self-hosted"", ""telegram-bot-ai-assistant"", ""webui"", ""workflow-automation""]",46776,8274,358,limited
LLMQuant/quant-mind,python,4,1,1edcb1218646259f387c411e4a02b463874d430a,1edcb1218646259f387c411e4a02b463874d430a,https://github.com/LLMQuant/quant-mind.git,11,10,1,2025-03-14T02:51:22,"[""agent"", ""context-engineering"", ""data"", ""harness-engineering"", ""knowledge"", ""llm"", ""pipeline"", ""quantitative-finance"", ""quantitative-research"", ""workflow""]",2148,372,7,consistent
Lightning-AI/litdata,python,1,1,52d04c318ed9ea3d3765b4fa871953513db633e6,52d04c318ed9ea3d3765b4fa871953513db633e6,https://github.com/Lightning-AI/litdata.git,12,6,6,2024-02-15T06:44:16,[],606,102,60,limited
Intuition-Lab/personal-model,python,1,1,fa35670ed177ce77261ae39a9e48e8d2f8ac5dce,fa35670ed177ce77261ae39a9e48e8d2f8ac5dce,https://github.com/Intuition-Lab/personal-model.git,15,3,12,2026-07-10T04:10:25,"[""agent-memory"", ""local-first"", ""macos"", ""mcp"", ""personal-ai"", ""personal-model"", ""privacy"", ""python""]",1358,99,8,consistent
KroMiose/nekro-agent,python,0,0,,,https://github.com/KroMiose/nekro-agent.git,0,0,0,2024-07-26T10:01:33,"[""agent"", ""ai"", ""chatbot"", ""claudecode"", ""multiuserchat"", ""openai"", ""python"", ""sandbox""]",1080,79,18,no_commits
MLSysOps/MLE-agent,python,0,0,,,https://github.com/MLSysOps/MLE-agent.git,0,0,0,2024-04-16T11:49:21,"[""agent"", ""ai"", ""llm"", ""ml"", ""mle"", ""mlops""]",1564,106,15,no_commits
LMCache/LMCache,python,15,4,29eee840ff3540f59f6f8cd284350e4245df8513,cfb5c52ae12bc9df39c77422c46212c46fa2d332,https://github.com/LMCache/LMCache.git,17,8,9,2024-05-28T09:06:04,"[""amd"", ""cuda"", ""fast"", ""inference"", ""kv-cache"", ""llm"", ""pytorch"", ""rocm"", ""speed"", ""vllm""]",11072,1678,274,experimental
LibreYOLO/libreyolo,python,0,0,,,https://github.com/LibreYOLO/libreyolo.git,1,0,1,2025-11-27T07:14:40,[],567,40,14,experimental
Lynpoint/CyberVerse,python,0,0,,,https://github.com/Lynpoint/CyberVerse.git,0,0,0,2026-04-18T03:00:11,"[""ai-agents"", ""ai-companion"", ""digital-human"", ""digital-life"", ""jarvis-assistant"", ""lip-sync"", ""streaming"", ""talking-avatar"", ""talking-head"", ""voice-agent"", ""voice-assistant"", ""webrtc""]",1547,214,6,no_commits
Mibayy/token-savior,python,66,39,826668279967211e2dc0d244cfff0ecb5d1f6833,60eb0bc00eac3f087805ccd95e0ed5d71add93ee,https://github.com/Mibayy/token-savior.git,175,63,112,2026-03-30T07:35:33,[],1069,89,5,pervasive
MinishLab/semble,python,0,0,,,https://github.com/MinishLab/semble.git,0,0,0,2026-04-06T02:56:45,"[""agents"", ""code-search"", ""embeddings"", ""mcp"", ""mcp-server"", ""model-context-protocol"", ""retrieval""]",5845,254,8,no_commits
LetsFG/LetsFG,python,7,3,7c83507f3dafab2113c9860bbfff4ad2a904cf5c,67bdf6d26e07174a33378681f093b5922780554f,https://github.com/LetsFG/LetsFG.git,26,8,18,2026-03-01T11:17:50,"[""ai"", ""ai-agent"", ""ai-agents"", ""airline-api"", ""booking"", ""cli"", ""flight-search"", ""flights"", ""hotel-api"", ""hotel-booking"", ""hotels"", ""mcp"", ""nodejs"", ""openclaw"", ""python-sdk"", ""travel"", ""travel-api"", ""typescript-sdk""]",1644,99,7,limited
Human-Agent-Society/CORAL,python,5,4,01d2dde9a389f732dd75ed846f0184ce14580dda,ad8fce38a340f9782c557cd9107aac29bf8f2bfc,https://github.com/Human-Agent-Society/CORAL.git,55,32,23,2026-03-16T08:25:25,"[""agent-framework"", ""agent-orchestration"", ""agentic-ai"", ""ai-agents"", ""alpha-evolve"", ""autonomous-agents"", ""autoresearch"", ""claude-code"", ""code-generation"", ""codex"", ""coding-agent"", ""evolutionary-algorithm"", ""large-language-models"", ""llm-agents"", ""multi-agent"", ""open-source"", ""opencode"", ""scientific-discovery"", ""self-evolving"", ""self-evolving-agents""]",879,118,19,pervasive
MemPalace/mempalace,python,7,4,fed69935d343aba8f96b222b0f1f23e21e86583d,d80a1f43d1388c4fc7581b206b58839a48b514c3,https://github.com/MemPalace/mempalace.git,98,45,53,2026-04-05T01:12:07,"[""ai"", ""chromadb"", ""llm"", ""mcp"", ""memory"", ""python""]",58237,7483,110,consistent
LC044/TrailSnap,python,25,7,c47cca51ceb064457fe182e23c980ff8b14f816d,93285a377ea6376da4d08ec234ba2f972932825c,https://github.com/LC044/TrailSnap.git,72,27,45,2025-05-10T04:06:38,"[""agent"", ""agent-skills"", ""ai"", ""album"", ""clip"", ""photo"", ""skill-md"", ""skills"", ""yolo""]",645,87,4,consistent
Mirix-AI/MIRIX,python,0,0,,,https://github.com/Mirix-AI/MIRIX.git,0,0,0,2025-04-11T12:24:52,"[""llm-agents"", ""llm-memory"", ""memory-agents"", ""personal-assistant""]",3559,291,9,no_commits
NVIDIA-AI-Blueprints/aiq,python,6,3,efbbbc3c0f2ce5c8ce42b07d31aa0b52dac4ddae,38d87da29ef2c84bf32ee44def4b0207247e4509,https://github.com/NVIDIA-AI-Blueprints/aiq.git,18,12,6,2025-02-11T10:49:57,[],826,245,32,consistent
ModelTC/lightx2v,python,1,1,392417fde4004e8d39ba58bbd90157852f8ca6a4,392417fde4004e8d39ba58bbd90157852f8ca6a4,https://github.com/ModelTC/lightx2v.git,2,0,2,2025-03-24T10:27:56,"[""auto-regressive-diffusion-model"", ""diffusion-models"", ""dreamzero"", ""hunyuan-video"", ""lingbot-world"", ""ltx-video"", ""qwen-image"", ""video-generation"", ""wan-video"", ""world-models""]",2602,249,57,experimental
Lux-Luna/LunaVox,python,2,2,ff9db974c18bd8e6db2180afd4fba31e9c5918a4,44554d68a4d1cea35f9f076718803861a32401f1,https://github.com/Lux-Luna/LunaVox.git,18,12,6,2025-09-25T01:03:01,[],887,43,1,consistent
NVIDIA-AI-Blueprints/rag,python,0,0,,,https://github.com/NVIDIA-AI-Blueprints/rag.git,3,3,0,2024-12-11T10:26:46,"[""blueprint"", ""nim"", ""rag"", ""retrieval-augmented-generation""]",725,311,24,experimental
Mai-with-u/MaiBot,python,0,0,,,https://github.com/Mai-with-u/MaiBot.git,0,0,0,2025-02-25T04:05:07,"[""agent"", ""chat"", ""chatbot"", ""llm"", ""llm-agent"", ""llms"", ""python"", ""qq-bot"", ""qqbot""]",5686,591,107,no_commits
MaiM-with-u/MaiBot,python,0,0,,,https://github.com/MaiM-with-u/MaiBot.git,3,1,2,2025-02-25T04:05:07,"[""agent"", ""chat"", ""deepseek"", ""llm"", ""napcat"", ""python"", ""qq"", ""qq-bot"", ""qqbot""]",3480,381,86,experimental
MigoXLab/dingo,python,0,0,,,https://github.com/MigoXLab/dingo.git,3,1,2,2024-12-24T05:59:24,"[""agent-as-a-judge"", ""common-crawl"", ""data-agent"", ""data-evaluation"", ""data-quality"", ""data-quality-assessment"", ""data-quality-report"", ""data-validation"", ""dataquality"", ""datascience"", ""deepseek"", ""hallucination"", ""hallucination-detection"", ""llm"", ""llm-as-a-judge"", ""openai"", ""opencompass"", ""qwen"", ""spark"", ""vlm""]",736,74,20,experimental
NVIDIA-NeMo/labs-molt,python,0,0,,,https://github.com/NVIDIA-NeMo/labs-molt.git,26,15,11,2026-06-23T02:27:05,[],890,84,13,consistent
MiroShark/MiroShark,python,0,0,,,https://github.com/MiroShark/MiroShark.git,0,0,0,2026-03-20T06:45:54,"[""ai-simulation"", ""financial-forecasting"", ""future-prediction"", ""mirofish"", ""swarm"", ""swarm-intelligence""]",1427,298,19,no_commits
LifeArchiveProject/WeChatDataAnalysis,python,0,0,,,https://github.com/LifeArchiveProject/WeChatDataAnalysis.git,10,3,7,2025-07-07T11:00:57,[],2039,599,3,limited
NVIDIA-NeMo/Curator,python,8,3,306afe320ac64afb9223ea490a95575754218dfe,2427d722681bf3640c1674702167f321b85ad441,https://github.com/NVIDIA-NeMo/Curator.git,24,13,11,2024-03-14T08:41:51,"[""data"", ""data-curation"", ""data-prep"", ""data-preparation"", ""data-processing"", ""data-processing-pipelines"", ""data-quality"", ""datacuration"", ""datarecipes"", ""deduplication"", ""fast-data-processing"", ""fine-tuning"", ""large-language-models"", ""large-scale-data-processing"", ""llm"", ""llm-data-quality"", ""llmapps"", ""python"", ""semantic-deduplication""]",1705,313,71,limited
NVIDIA-NeMo/Automodel,python,82,26,40fa3f8ac70fbef1e0cfce282a74ddd1926b4074,3e249676aaed07d8197df94113c98b85b69a3a09,https://github.com/NVIDIA-NeMo/Automodel.git,228,117,111,2025-05-21T09:45:47,"[""agent"", ""deepseek-v3-2"", ""deepseek-v4"", ""finetuning"", ""gemma3"", ""gemma4"", ""glm"", ""gpt-oss"", ""kimi-k2"", ""llama"", ""llama3"", ""llm"", ""minimax-m2"", ""mistral"", ""openai"", ""qwen3"", ""qwen3-6"", ""qwen3-next"", ""vlm""]",800,246,109,consistent
NVIDIA-NeMo/RL,python,28,7,66e714948e73551cdcbb987018f3e47f364d899b,dd39d384db8727f95069f33327047740d70e19a9,https://github.com/NVIDIA-NeMo/RL.git,96,43,53,2025-03-16T05:43:21,[],1890,501,141,consistent
NVIDIA-NeMo/DataDesigner,python,2,1,68a7f7120f7a260570b22c57456cb3e66efeb6a0,68a7f7120f7a260570b22c57456cb3e66efeb6a0,https://github.com/NVIDIA-NeMo/DataDesigner.git,13,7,6,2025-10-16T03:01:31,"[""agentic-ai"", ""data-augmentation"", ""data-generation"", ""llm"", ""mcp"", ""multimodal"", ""nemo"", ""nvidia"", ""sdg"", ""synthetic-data"", ""tool-use""]",2148,199,26,limited
NVIDIA/TileGym,python,0,0,,,https://github.com/NVIDIA/TileGym.git,0,0,0,2025-11-13T07:21:50,[],795,82,41,no_commits
NVIDIA-NeMo/Gym,python,18,7,0107f6c58ad604365a75edf3b056ef452016d851,abcb0a0fe6b60bb9ab40e7791f24d7452be43a28,https://github.com/NVIDIA-NeMo/Gym.git,50,18,32,2025-08-25T09:37:55,"[""agents"", ""benchmarks"", ""environments"", ""evaluation"", ""gym"", ""llm"", ""reinforcement-learning"", ""reinforcement-learning-environments"", ""rl-environment"", ""rl-training""]",1094,259,116,consistent
NVIDIA/Model-Optimizer,python,21,9,839fa3d658a414735a945f9330ac48559eedc7e2,77dbeb1872d1672b0662adf75199a92df8523689,https://github.com/NVIDIA/Model-Optimizer.git,111,64,47,2024-04-23T07:00:54,[],3408,536,82,consistent
NVIDIA/NeMo-Retriever,python,0,0,,,https://github.com/NVIDIA/NeMo-Retriever.git,0,0,0,2024-08-22T04:09:05,[],2958,341,51,no_commits
ModelEngine-Group/nexent,python,0,0,,,https://github.com/ModelEngine-Group/nexent.git,19,18,1,2025-04-28T10:44:33,"[""agent"", ""agentic-ai"", ""agentic-framework"", ""agentic-rag"", ""agentic-workflow"", ""ai"", ""harness"", ""harness-engineering"", ""llm"", ""mcp"", ""multi-agent"", ""rag""]",5818,714,221,experimental
NoDeskAI/nodeskclaw,python,0,0,,,https://github.com/NoDeskAI/nodeskclaw.git,2,0,2,2026-02-27T12:50:45,[],761,141,8,experimental
NVIDIA/earth2studio,python,5,3,45e4275290946dc803ba249b4d7efcac40020f5a,b2881f6e84569975eea55ee5b079278fdc6c5117,https://github.com/NVIDIA/earth2studio.git,13,3,10,2024-04-05T05:39:51,"[""ai"", ""climate-science"", ""deep-learning"", ""weather""]",1069,240,54,limited
NVIDIA-NeMo/Guardrails,python,0,0,,,https://github.com/NVIDIA-NeMo/Guardrails.git,1,0,1,2023-04-18T12:32:47,"[""agents"", ""generative-ai"", ""guardrails"", ""llm-safety"", ""llm-security"", ""llms"", ""nvidia"", ""python"", ""safety""]",6895,801,119,experimental
Nikolay-Shirokov/cc-1c-skills,python,0,0,,,https://github.com/Nikolay-Shirokov/cc-1c-skills.git,274,119,155,2026-02-08T09:59:37,"[""1c"", ""1c-enterprise"", ""skills"", ""test-automation"", ""web-client"", ""web-testing""]",511,98,2,consistent
NVIDIA/nv-ingest,python,0,0,,,https://github.com/NVIDIA/nv-ingest.git,14,7,7,2024-08-22T04:09:05,[],2849,297,39,limited
NVIDIA-NeMo/Megatron-Bridge,python,40,12,4b91a7742d228321814b1170f350f4eb951ffac1,615e1b776795d5cdd3d695d3db62692cfaebf340,https://github.com/NVIDIA-NeMo/Megatron-Bridge.git,127,68,59,2025-05-21T09:45:06,[],851,444,170,limited
NVIDIA/Isaac-GR00T,python,1,1,238ef45bb870cc393f3f2b92c5ae1b475dffa899,238ef45bb870cc393f3f2b92c5ae1b475dffa899,https://github.com/NVIDIA/Isaac-GR00T.git,1,0,1,2025-03-11T06:34:24,[],7717,1374,36,experimental
OpenAccess-AI-Collective/axolotl,python,1,1,5352d41d32f4245bbb8b0140990ac0f6b77f1ab1,5352d41d32f4245bbb8b0140990ac0f6b77f1ab1,https://github.com/OpenAccess-AI-Collective/axolotl.git,7,1,6,2023-04-14T04:25:47,[],6845,750,133,experimental
Olshansk/rss-feeds,python,0,0,,,https://github.com/Olshansk/rss-feeds.git,1,1,0,2025-01-04T06:44:43,[],645,66,13,experimental
NVIDIA/AIQToolkit,python,0,0,,,https://github.com/NVIDIA/AIQToolkit.git,1,1,0,2025-03-06T05:23:52,[],1012,222,27,experimental
NovaSky-AI/SkyRL,python,13,8,dffae957cee22e1aa2d442a64055b5b738e4557c,21a1e6ef76edc6e948eb4f43216f1a3fbde2e775,https://github.com/NovaSky-AI/SkyRL.git,170,109,61,2025-04-22T05:33:31,[],2137,400,102,consistent
OpenBMB/StaffDeck,python,0,0,,,https://github.com/OpenBMB/StaffDeck.git,5,1,4,2026-07-13T03:31:47,[],1486,254,10,experimental
P0luz/Ombre-Brain,python,11,5,d28076e8b29e0d8d21eb49b948bb4c4bfe7512a0,6f3f5a882e31b40c3dfc60fcda25be6df06c5733,https://github.com/P0luz/Ombre-Brain.git,22,7,15,2026-04-15T03:09:53,[],1134,819,8,consistent
OpenBMB/UltraRAG,python,0,0,,,https://github.com/OpenBMB/UltraRAG.git,0,0,0,2025-01-16T10:56:02,"[""deepseek"", ""demo"", ""easy"", ""embedding"", ""flask"", ""gpt"", ""huggingface-transformers"", ""llm"", ""mcp"", ""multimodal"", ""openai"", ""qwen"", ""rag"", ""sentence-transformers"", ""ui"", ""vllm"", ""vlm""]",5691,435,14,no_commits
Panniantong/Agent-Reach,python,2,2,f4b37584789ac1faeffad0a0157fa102f691f051,66883060bcb0f64efedc9d212210e0b77dc2f0a2,https://github.com/Panniantong/Agent-Reach.git,21,15,6,2026-02-24T02:10:24,"[""agent-infrastructure"", ""ai-agent"", ""ai-search"", ""automation"", ""bilibili"", ""claude-code"", ""cli"", ""cursor"", ""free-api"", ""llm-tools"", ""mcp"", ""python"", ""reddit-scraper"", ""twitter-scraper"", ""web-scraper"", ""xiaohongshu"", ""youtube-transcript""]",68518,5761,36,consistent
OpenRaiser/NanoResearch,python,10,2,2916539d219fcfbc4320bade620146537436b722,4fc562db1959f28fa868ba92e0998c286aeea543,https://github.com/OpenRaiser/NanoResearch.git,11,7,4,2026-03-17T10:20:31,"[""agent-skills"", ""agents"", ""ai"", ""ai-agents"", ""ai-scientist"", ""artificial-intelligence"", ""autonomous-agents"", ""autonomous-research"", ""autoresearch"", ""claude-code"", ""claude-skills"", ""nanobot"", ""openclaw""]",1376,100,6,consistent
NVIDIA/NeMo-Agent-Toolkit,python,0,0,,,https://github.com/NVIDIA/NeMo-Agent-Toolkit.git,0,0,0,2025-03-06T05:23:52,[],2563,728,104,no_commits
NVIDIA-BioNeMo/bionemo-recipes,python,0,0,,,https://github.com/NVIDIA-BioNeMo/bionemo-recipes.git,0,0,0,2023-10-16T01:31:06,"[""drug-discovery"", ""gpu"", ""machine-learning"", ""pytorch""]",835,174,47,no_commits
PaulDuvall/ai-development-patterns,python,18,6,b6581363955d3caeb42d370d55a34c11f8aa4701,f05e5df13c79e37ca2f60c25bf007d4f8bdc95e9,https://github.com/PaulDuvall/ai-development-patterns.git,19,12,7,2025-06-15T07:45:16,"[""ai-assisted-coding"", ""ai-development"", ""ai-tools"", ""artificial-intelligence"", ""automation"", ""best-practices"", ""ci-cd"", ""coding-standards"", ""developer-productivity"", ""development-patterns"", ""devops"", ""documentation"", ""security"", ""software-architecture"", ""software-engineering""]",623,50,4,limited
Osmantic/ODS,python,33,15,6a5047fd3f7cc0369416d14289740b8c3f02dd06,3878b8fb213bb6507ff71b2384d4dba8a8b135a4,https://github.com/Osmantic/ODS.git,365,93,272,2026-02-09T01:14:58,"[""ai-agents"", ""amd"", ""comfyui"", ""docker"", ""llama-cpp"", ""llm"", ""local-ai"", ""n8n"", ""nvidia"", ""open-webui"", ""rag"", ""self-hosted"", ""speech-to-text"", ""strix-halo"", ""text-to-speech"", ""workflow-automation""]",3839,558,53,consistent
PrimeIntellect-ai/prime-rl,python,15,3,c28eaf874babc7490c76de243783d19d2f0a6447,d8698f4e53f2a265887ee1f33c727a7794627a86,https://github.com/PrimeIntellect-ai/prime-rl.git,109,80,29,2025-02-18T02:56:56,[],1790,378,64,consistent
ProfSynapse/Professor-Synapse,python,4,2,cc7d15e10ee9b226cb39c6e71df11a6041e21ca9,5e7ce613dd0c4fddb0bb9ef0bbc682ebd8be9427,https://github.com/ProfSynapse/Professor-Synapse.git,12,2,10,2023-08-06T03:30:41,[],3424,462,4,consistent
PharMolix/OpenBioMed,python,0,0,,,https://github.com/PharMolix/OpenBioMed.git,1,0,1,2023-04-13T04:10:04,[],1096,132,11,experimental
PrimeIntellect-ai/verifiers,python,0,0,,,https://github.com/PrimeIntellect-ai/verifiers.git,0,0,0,2025-01-22T12:58:34,[],4475,635,81,no_commits
Open-LLM-VTuber/Open-LLM-VTuber,python,0,0,,,https://github.com/Open-LLM-VTuber/Open-LLM-VTuber.git,0,0,0,2023-11-24T04:55:43,"[""ai"", ""ai-companion"", ""ai-vtuber"", ""ai-waifu"", ""chatbots"", ""live2d"", ""live2d-web"", ""llm"", ""neuro-sama"", ""ollama""]",7694,995,27,no_commits
NVIDIA-BioNeMo/bionemo-framework,python,7,1,dd4eaac0b7d5100b56b912157fd9885ee055738f,dd4eaac0b7d5100b56b912157fd9885ee055738f,https://github.com/NVIDIA-BioNeMo/bionemo-framework.git,7,4,3,2023-10-16T01:31:06,"[""drug-discovery"", ""gpu"", ""machine-learning"", ""pytorch""]",769,164,47,limited
Quantco/dataframely,python,0,0,,,https://github.com/Quantco/dataframely.git,15,7,8,2025-04-17T01:06:59,"[""dataframe"", ""polars"", ""polars-plugins"", ""validation""]",609,20,30,consistent
Pantheon-Security/medusa,python,10,6,f82ce547f8732fcf3b7051b0e321645d4940a9a3,4a293f6d99454c61161dca925997ae14fc099e23,https://github.com/Pantheon-Security/medusa.git,88,65,23,2025-11-15T03:55:22,"[""agent-security"", ""ai-security"", ""code-analysis"", ""cve-detection"", ""devsecops"", ""llm-security"", ""mcp"", ""nextjs"", ""open-source"", ""python"", ""react"", ""sast"", ""scanner"", ""security"", ""security-tools"", ""static-analysis"", ""vulnerability-scanner""]",960,154,2,pervasive
Qexo/Qexo,python,0,0,,,https://github.com/Qexo/Qexo.git,0,0,0,2021-11-08T11:12:08,"[""blog"", ""hexo"", ""vercel""]",1946,411,13,no_commits
RamezIssac/django-slick-reporting,python,0,0,,,https://github.com/RamezIssac/django-slick-reporting.git,0,0,0,2020-04-21T08:07:28,"[""analysis"", ""analytics"", ""charting"", ""charts"", ""customisable"", ""django"", ""easy-to-use"", ""pivot-tables"", ""python"", ""reporting"", ""time-series""]",600,48,13,no_commits
OpenPipe/ART,python,6,3,9016205089408efb45b287e996bbd0f7e5872633,863683096a93b79a4e8993733fccaa0e888d642c,https://github.com/OpenPipe/ART.git,16,9,7,2025-03-10T06:25:47,"[""agent"", ""agentic-ai"", ""grpo"", ""llms"", ""lora"", ""qwen"", ""qwen3"", ""reinforcement-learning"", ""rl""]",10566,970,25,limited
QuixiAI/Hexis,python,0,0,,,https://github.com/QuixiAI/Hexis.git,0,0,0,2024-11-15T09:58:04,[],599,79,2,no_commits
OpenByteInc/QuantDinger,python,0,0,,,https://github.com/OpenByteInc/QuantDinger.git,0,0,0,2025-12-28T06:39:26,"[""agent"", ""ai"", ""alpaca"", ""backtesting"", ""binance"", ""coinbase"", ""crypto"", ""exchange"", ""finance"", ""fintech"", ""forex"", ""mcp-server"", ""python"", ""quant"", ""quantitative-finance"", ""saas"", ""stocks"", ""strategy"", ""trade"", ""trading-toolkit""]",10391,2183,19,no_commits
